Year	Month	Day	Hour	Min	Sec	s1	s2	s3	s4
2006	2	1	0	0	0	2.3	2.3	-3.6	20.1
2006	2	2	0	0	0	2.1	1.6	-2.6	19.3
2006	2	3	0	0	0	2.2	1	-5.5	16.7
2006	2	4	0	0	0	2.5	0.5	-2	16.6
2006	2	5	0	0	0	1.2	2.1	-3	16.3
2006	2	6	0	0	0	-0.6	0.6	-4.8	14.6
2006	2	7	0	0	0	-2.9	-3.1	-5.1	16.7
2006	2	8	0	0	0	-1.3	-2.5	-2.8	19
2006	2	9	0	0	0	1.8	-1.8	-7.7	18.3
2006	2	10	0	0	0	-2.2	-3.4	-13	18.1
2006	2	11	0	0	0	-5.6	-6.4	-14.2	18.2
2006	2	12	0	0	0	-4.4	-5.6	-9.3	18.3
2006	2	13	0	0	0	-2.8	-5.1	-6.1	19.3
2006	2	14	0	0	0	-2.3	-5.1	-8.8	18.6
2006	2	15	0	0	0	-6	-8.5	-15.1	18.7
2006	2	16	0	0	0	-7.8	-9.4	-13.6	20.9
2006	2	17	0	0	0	-17.1	-19.4	-21.2	25.3
2006	2	18	0	0	0	-16.5	-18.2	-26.1	21.7
2006	2	19	0	0	0	-13.3	-14.2	-19	19
2006	2	20	0	0	0	-6.9	-9.8	-8.8	19.4
2006	2	21	0	0	0	1.9	-5.3	-8.1	18
2006	2	22	0	0	0	0.1	0	-5.4	18.9
2006	2	23	0	0	0	2.7	0.9	-6.1	20.4
2006	2	24	0	0	0	0.4	-2.8	-10.1	21.9
2006	2	25	0	0	0	-5.4	-9.7	-17.7	20.6
2006	2	26	0	0	0	-0.5	-2.8	-5.3	18.9
2006	2	27	0	0	0	2.6	0.4	-0.9	15.7
2006	2	28	0	0	0	8.3	4.1	-0.7	15.1
2006	3	1	0	0	0	4.3	3.4	-2.6	19.3
2006	3	2	0	0	0	2.2	1.5	-5.7	18.3
2006	3	3	0	0	0	4	1.5	-9.1	17.5
2006	3	4	0	0	0	1.2	0.6	-9	21.2
2006	3	5	0	0	0	-2.8	0.9	-3.1	18.2
2006	3	6	0	0	0	0.3	2.6	-1.2	19.6
2006	3	7	0	0	0	1.9	2.8	-1.4	20.7
2006	3	8	0	0	0	1	1.9	-3.5	19.8
2006	3	9	0	0	0	0.6	0.3	-5.8	19.2
2006	3	10	0	0	0	-2.8	-3.3	-11.4	18.1
2006	3	11	0	0	0	-0.9	-2.1	-12.8	18.1
2006	3	12	0	0	0	-1.9	-3.8	-12.4	18.7
2006	3	13	0	0	0	-1.6	-4.4	-8.6	19.2
2006	3	14	0	0	0	-0.6	-2.4	-5	17.1
2006	3	15	0	0	0	0.6	0.1	-5.3	16.2
2006	3	16	0	0	0	1.2	1.1	-3.9	20.2
2006	3	17	0	0	0	5.1	3.1	-2.4	18.4
2006	3	18	0	0	0	3.4	1.8	-2.9	18
2006	3	19	0	0	0	2.8	2.8	-5.8	18.2
2006	3	20	0	0	0	1.2	0.7	-6.5	19.3
2006	3	21	0	0	0	3.9	3	-4.8	19.1
2006	3	22	0	0	0	4.3	3.3	-4.8	18.9
2006	3	23	0	0	0	4.6	4.8	-2	19
2006	3	24	0	0	0	7.1	4.5	-0.1	18
2006	3	25	0	0	0	6.6	3.8	0.9	19.6
2006	3	26	0	0	0	5.3	3.8	-1.3	19.9
2006	3	27	0	0	0	1.7	2.2	-2.4	20
2006	3	28	0	0	0	4.1	2.4	-3.8	20.7
2006	3	29	0	0	0	7.1	5.2	0.7	20.1
2006	3	30	0	0	0	4.2	5.1	-1.1	20.3
2006	3	31	0	0	0	5.4	3.6	-1.8	21.4
2006	4	1	0	0	0	6.2	5.9	0.4	21.8
2006	4	2	0	0	0	4.2	3.9	-0.8	21
2006	4	3	0	0	0	6.3	2.9	-3.5	19.1
2006	4	4	0	0	0	9.2	5.9	0.6	19.4
2006	4	5	0	0	0	8.3	7	2	19.8
2006	4	6	0	0	0	6.7	7.2	2.1	21.5
2006	4	7	0	0	0	5.8	5.9	2.6	21.6
2006	4	8	0	0	0	6.9	6.9	3.4	23.7
2006	4	9	0	0	0	8.1	7	1.3	23.2
2006	4	10	0	0	0	7	4.4	1.1	24
2006	4	11	0	0	0	5.6	4.9	-0.2	25.2
2006	4	12	0	0	0	8.8	5.7	-0.2	23.2
2006	4	13	0	0	0	8.8	8.2	0.6	23.1
2006	4	14	0	0	0	9.7	9.8	2.1	22.1
2006	4	15	0	0	0	8.5	7.4	0.8	21.7
2006	4	16	0	0	0	3.8	4	-1.4	21.7
2006	4	17	0	0	0	3.9	4.3	-2	23.3
2006	4	18	0	0	0	2.1	3.2	-1.8	22.9
2006	4	19	0	0	0	3.4	3.9	-0.1	19.5
2006	4	20	0	0	0	7.7	6.5	2.5	20.5
2006	4	21	0	0	0	11.6	10.3	4.8	21.2
2006	4	22	0	0	0	11.6	10.6	3.7	21.2
2006	4	23	0	0	0	8.2	6.2	0.2	22.4
2006	4	24	0	0	0	6.1	5.8	0.5	22.6
2006	4	25	0	0	0	8.4	6.9	1.8	22.3
2006	4	26	0	0	0	9.3	9.9	4	20.7
2006	4	27	0	0	0	13.7	13.3	4.3	21.8
2006	4	28	0	0	0	11.2	10.1	6.2	23.4
2006	4	29	0	0	0	13.9	12.3	9.4	23.2
2006	4	30	0	0	0	12.3	10.8	5.8	23.4
2006	5	1	0	0	0	7	5.8	2.3	21.4
2006	5	2	0	0	0	7.4	5.2	0.2	19.7
2006	5	3	0	0	0	6.2	7.6	0.2	20.9
2006	5	4	0	0	0	7.7	6.4	0.1	20.8
2006	5	5	0	0	0	9.2	8.3	2.5	20.2
2006	5	6	0	0	0	12.3	11.9	6.2	20.7
2006	5	7	0	0	0	11.1	11.3	1	20.4
2006	5	8	0	0	0	9	8.4	0.2	20.2
2006	5	9	0	0	0	5.9	3.4	-2.2	22.8
2006	5	10	0	0	0	4.9	2.5	-1.7	22
2006	5	11	0	0	0	12.1	10	-1.6	21.5
2006	5	12	0	0	0	12.6	11.2	4	21.6
2006	5	13	0	0	0	10.2	7.7	2.3	22.1
2006	5	14	0	0	0	14.8	12.1	7.3	21.1
2006	5	15	0	0	0	17.9	16.9	11.4	21
2006	5	16	0	0	0	20.9	20	14.5	18.3
2006	5	17	0	0	0	21.1	19.1	17	17
2006	5	18	0	0	0	20.3	19.6	17.4	18.3
2006	5	19	0	0	0	21.6	18	16	17.9
2006	5	20	0	0	0	17.1	14.2	12.8	17.8
2006	5	21	0	0	0	15.8	15.3	11.2	18.1
2006	5	22	0	0	0	17.9	17.1	11.9	16.1
2006	5	23	0	0	0	16.6	16.7	10.2	16.1
2006	5	24	0	0	0	14.6	13.6	9	15.4
2006	5	25	0	0	0	15.9	14.8	7.7	14
2006	5	26	0	0	0	12.2	11.8	5	15.4
2006	5	27	0	0	0	8.8	8.1	2.9	17.8
2006	5	28	0	0	0	7.1	8.3	4.2	18.9
2006	5	29	0	0	0	9.8	9.4	5.4	18.2
2006	5	30	0	0	0	10	12.1	6.7	17.5
2006	5	31	0	0	0	13.3	12.3	7.8	15.8
2006	6	1	0	0	0	17.2	16.4	11.3	18.2
2006	6	2	0	0	0	20.1	19.1	14	17.5
2006	6	3	0	0	0	17.4	16.6	11.9	18.1
2006	6	4	0	0	0	14.7	13.1	7.8	18.7
2006	6	5	0	0	0	14.4	14.2	8.1	18.2
2006	6	6	0	0	0	17.3	14.7	9.6	19.1
2006	6	7	0	0	0	19.8	19.3	12.8	16.8
2006	6	8	0	0	0	19.2	17.1	12.4	13.7
2006	6	9	0	0	0	15.8	16.1	11.4	14.9
2006	6	10	0	0	0	14.6	13.4	8.4	14.8
2006	6	11	0	0	0	15.1	13.3	8.3	13.6
2006	6	12	0	0	0	17.2	17.6	9.2	13.1
2006	6	13	0	0	0	21.4	20.3	12	14.6
2006	6	14	0	0	0	17.2	16.1	12.2	14.4
2006	6	15	0	0	0	13.3	12	8.1	14.9
2006	6	16	0	0	0	14.4	12.9	8.4	15
2006	6	17	0	0	0	15.3	13.4	7.6	15.2
2006	6	18	0	0	0	13.8	12.9	9.1	15.6
2006	6	19	0	0	0	16	13.3	9.4	16.4
2006	6	20	0	0	0	15.5	12.1	6.7	16.3
2006	6	21	0	0	0	14.6	12.3	8.9	15.2
2006	6	22	0	0	0	15.9	14.6	10	11.1
2006	6	23	0	0	0	17.3	15.8	10.5	13.2
2006	6	24	0	0	0	19.7	17.2	13.3	12.9
2006	6	25	0	0	0	21.2	19.4	15.2	14.6
2006	6	26	0	0	0	24.7	21.4	18.2	13.3
2006	6	27	0	0	0	25.7	22.1	18.5	12.4
2006	6	28	0	0	0	24	22.2	18.6	12.5
2006	6	29	0	0	0	22.9	19.1	16.7	11.4
2006	6	30	0	0	0	20.1	18.3	15.9	11.6
2006	7	1	0	0	0	21.4	18.9	16.2	12.3
2006	7	2	0	0	0	22.7	18.5	16.1	11.9
2006	7	3	0	0	0	22.9	21.8	18.2	12.6
2006	7	4	0	0	0	22.6	22.7	17.8	11.3
2006	7	5	0	0	0	25.1	23.1	17.6	8.9
2006	7	6	0	0	0	19.6	19.6	17	9.8
2006	7	7	0	0	0	17.8	18.3	13.4	9.2
2006	7	8	0	0	0	19.3	18	14	9.5
2006	7	9	0	0	0	21.8	20.1	16.6	11.9
2006	7	10	0	0	0	22.7	19.8	14.4	10.5
2006	7	11	0	0	0	21.5	18.6	13.6	10.3
2006	7	12	0	0	0	22.9	20.1	14	17.5
2006	7	13	0	0	0	20.8	19.1	11.4	16.3
2006	7	14	0	0	0	21.4	17.9	13.4	16.8
2006	7	15	0	0	0	24.3	20.3	15	13.8
2006	7	16	0	0	0	23.2	19.3	13.8	15.3
2006	7	17	0	0	0	23.9	19.9	14.7	16.3
2006	7	18	0	0	0	23.1	19.7	13.1	15.4
2006	7	19	0	0	0	20.4	18.6	13.6	11.1
2006	7	20	0	0	0	24.8	21.9	16.4	11.4
2006	7	21	0	0	0	25.4	21.9	18.2	11.4
2006	7	22	0	0	0	27.6	24.3	20.5	12.4
2006	7	23	0	0	0	28.8	25.8	21.3	15.3
2006	7	24	0	0	0	28.5	24.8	20.3	18.1
2006	7	25	0	0	0	27.4	25.2	19.9	18.7
2006	7	26	0	0	0	24.8	22.6	18.4	13.2
2006	7	27	0	0	0	24.8	22.6	18.8	7.7
2006	7	28	0	0	0	26.2	23.7	18.4	9.2
2006	7	29	0	0	0	25.5	21.3	15.7	8.3
2006	7	30	0	0	0	22.3	18.9	11.6	9.6
2006	7	31	0	0	0	16.2	14.2	9.1	8.3
2006	8	1	0	0	0	18.5	14.7	10.4	10.5
2006	8	2	0	0	0	19.1	15.4	11.4	10.8
2006	8	3	0	0	0	18.9	16.6	11.8	11.8
2006	8	4	0	0	0	20.4	17.6	13.1	12.3
2006	8	5	0	0	0	20.6	18.6	11.9	17.1
2006	8	6	0	0	0	20.9	17.2	13.1	11.6
2006	8	7	0	0	0	23.7	20	15.2	17.4
2006	8	8	0	0	0	25.1	21.9	17.1	13.4
2006	8	9	0	0	0	20.9	21.9	18	13.6
2006	8	10	0	0	0	20.5	0	14.1	6.3
2006	8	11	0	0	0	19.4	0	11.8	7
2006	8	12	0	0	0	16.3	0	8.1	5.2
2006	8	13	0	0	0	16.3	0	8.4	6.3
2006	8	14	0	0	0	18.5	0	10.9	12.8
2006	8	15	0	0	0	19.3	0	13	15.1
2006	8	16	0	0	0	19	16.8	12.8	14.5
2006	8	17	0	0	0	14.8	15.7	12.3	12.7
2006	8	18	0	0	0	15.9	15.4	12.7	11.5
2006	8	19	0	0	0	18.3	17.1	14	10.7
2006	8	20	0	0	0	19.9	19.4	14.5	8.1
2006	8	21	0	0	0	20.6	18.2	14.6	9.5
2006	8	22	0	0	0	24.4	19.9	16.3	10.4
2006	8	23	0	0	0	20.4	19.1	14.7	9.6
2006	8	24	0	0	0	24.7	17.3	11.5	9.1
2006	8	25	0	0	0	17.3	18	11.9	7.5
2006	8	26	0	0	0	15.1	14.4	11.2	7
2006	8	27	0	0	0	19.1	16.7	13.2	8.9
2006	8	28	0	0	0	20.7	18.3	14.3	6.7
2006	8	29	0	0	0	21.7	18.6	15.5	2.4
2006	8	30	0	0	0	17.9	17.8	9.3	3.5
2006	8	31	0	0	0	12.4	11.2	6.7	4.2
2006	9	1	0	0	0	10.6	8.8	5.7	6.2
2006	9	2	0	0	0	15.3	12.3	9.5	6.1
2006	9	3	0	0	0	18.2	14.6	13.1	6.7
2006	9	4	0	0	0	19.5	16.3	17.5	7.1
2006	9	5	0	0	0	19.8	16.7	17.8	7.7
2006	9	6	0	0	0	21.5	17.5	17.4	10.8
2006	9	7	0	0	0	19.4	18.9	15.1	8.6
2006	9	8	0	0	0	19.7	18.9	15.3	12.7
2006	9	9	0	0	0	20.1	16.4	13.4	16.9
2006	9	10	0	0	0	18.7	16.3	11.4	15.8
2006	9	11	0	0	0	15.9	13.6	10.7	15.3
2006	9	12	0	0	0	17.8	14.4	12.2	12
2006	9	13	0	0	0	18.2	13.7	10.8	11.6
2006	9	14	0	0	0	13.8	11.2	5.8	14.7
2006	9	15	0	0	0	9.3	5.3	2.3	16.3
2006	9	16	0	0	0	6.1	7.4	2.2	12.1
2006	9	17	0	0	0	9.2	7.6	2.3	13.2
2006	9	18	0	0	0	8.7	7.2	3.7	9.3
2006	9	19	0	0	0	12.4	11	5.8	7
2006	9	20	0	0	0	10.9	11.7	4.5	8.1
2006	9	21	0	0	0	9	9.2	4.7	4.2
2006	9	22	0	0	0	8.6	7.4	4.8	4.5
2006	9	23	0	0	0	7.4	7.1	4.1	4.2
2006	9	24	0	0	0	9.5	8.2	6	3.8
2006	9	25	0	0	0	11.5	9.6	7.3	8.9
2006	9	26	0	0	0	12.4	12.3	9.3	9.6
2006	9	27	0	0	0	15.6	15.6	10.2	9.8
2006	9	28	0	0	0	13.9	11.6	10.5	1.6
2006	9	29	0	0	0	15.3	15.2	11.8	1.3
2006	9	30	0	0	0	13.7	12.3	10.9	8.3
2006	10	1	0	0	0	12.3	12.1	7.9	7.2
2006	10	2	0	0	0	10.7	9.3	4.3	5.2
2006	10	3	0	0	0	12.2	11.4	4.8	10.8
2006	10	4	0	0	0	12.9	13.6	6.1	12.9
2006	10	5	0	0	0	13.1	11.9	7.3	13.3
2006	10	6	0	0	0	15	10.3	6.2	9.9
2006	10	7	0	0	0	13.5	8.6	4.1	8.2
2006	10	8	0	0	0	5.9	6.3	1.3	8.1
2006	10	9	0	0	0	5.4	7.5	1.3	7.1
2006	10	10	0	0	0	1.9	2	1.9	7.6
2006	10	11	0	0	0	6.6	4.3	5.5	7.4
2006	10	12	0	0	0	6.9	4.2	4.8	5.9
2006	10	13	0	0	0	8.3	5.2	5	4.7
2006	10	14	0	0	0	8.9	5.7	4.6	2.7
2006	10	15	0	0	0	8.1	6.9	5.4	-1.8
2006	10	16	0	0	0	8.1	7.2	3.1	-0.4
2006	10	17	0	0	0	5.3	4.3	-0.8	1.7
2006	10	18	0	0	0	4.7	4.1	-1.2	5.8
2006	10	19	0	0	0	6.6	6.6	2.4	9.9
2006	10	20	0	0	0	7.6	6.7	2.2	8.7
2006	10	21	0	0	0	5.7	4.9	0.3	8
2006	10	22	0	0	0	3.3	2.3	-1.2	6
2006	10	23	0	0	0	2.3	1.2	1	8.1
2006	10	24	0	0	0	3.2	1.1	0	8.2
2006	10	25	0	0	0	7.1	5.2	0.4	5.8
2006	10	26	0	0	0	5.4	4.2	-1.4	3.1
2006	10	27	0	0	0	6.2	7.1	-0.5	5
2006	10	28	0	0	0	5.4	9.6	1.7	8.5
2006	10	29	0	0	0	5.9	2.1	-2.2	15.2
2006	10	30	0	0	0	-0.7	-5.7	-9.5	16.7
2006	10	31	0	0	0	-6.9	-6.2	-17.2	15.8
2006	11	1	0	0	0	-4.3	-7.4	-18.1	11.9
2006	11	2	0	0	0	-2.7	-5.6	-10.4	11.6
2006	11	3	0	0	0	2.1	-0.9	-2.8	14
2006	11	4	0	0	0	4.8	4.3	0.3	9.5
2006	11	5	0	0	0	8.1	8.7	3	8.4
2006	11	6	0	0	0	10.4	8.6	4.2	2.9
2006	11	7	0	0	0	14.4	13.2	8.6	-0.2
2006	11	8	0	0	0	8.8	8.7	1.6	-1.2
2006	11	9	0	0	0	0.7	0.1	-1.9	-0.4
2006	11	10	0	0	0	2.9	1.4	-2.5	3.6
2006	11	11	0	0	0	6.7	3.8	-1.6	10.2
2006	11	12	0	0	0	3.2	2.6	-3	8.6
2006	11	13	0	0	0	4.7	4.2	-2.3	5.8
2006	11	14	0	0	0	1.8	1.9	-4.5	6.1
2006	11	15	0	0	0	-0.4	1.2	-4.3	5.1
2006	11	16	0	0	0	6	5.9	-0.4	4.7
2006	11	17	0	0	0	-0.9	-2.4	-4.4	4.7
2006	11	18	0	0	0	0.9	-0.6	-4.9	4.9
2006	11	19	0	0	0	0.2	-1.6	-3.7	5.1
2006	11	20	0	0	0	4.9	4.5	0.7	4.9
2006	11	21	0	0	0	4.6	1.8	-0.6	4
2006	11	22	0	0	0	3.8	2.7	-2.3	4.1
2006	11	23	0	0	0	2.8	1.9	-2.5	4.1
2006	11	24	0	0	0	2.9	0.2	-5	3.6
2006	11	25	0	0	0	1.4	-3.8	-11.8	3.2
2006	11	26	0	0	0	-3.7	-7.9	-17	4.2
2006	11	27	0	0	0	-0.3	-12.2	-22.2	4.3
2006	11	28	0	0	0	-7.5	-13.6	-23.2	4.1
2006	11	29	0	0	0	-8.3	-13.3	-29.3	3.3
2006	11	30	0	0	0	-7.5	-8.4	-13.7	4
2006	12	1	0	0	0	-3.1	-7.9	-12.3	4.3
2006	12	2	0	0	0	-4.3	-11.5	-15.1	6.2
2006	12	3	0	0	0	-6.1	-6.6	-11	12.2
2006	12	4	0	0	0	-5.4	-5.4	-9.4	16.1
2006	12	5	0	0	0	-0.1	-3.9	-6.2	14.7
2006	12	6	0	0	0	-3.6	-5.3	-5.4	13.2
2006	12	7	0	0	0	-5.1	-2.6	-4.5	7.9
2006	12	8	0	0	0	-6.7	-1.7	-3.9	6.3
2006	12	9	0	0	0	-7.7	-3.1	-2.4	5.5
2006	12	10	0	0	0	-5.7	-3.5	-1.2	6.2
2006	12	11	0	0	0	-1.4	-2.2	-0.9	9.3
2006	12	12	0	0	0	2	1.6	-1	5.3
2006	12	13	0	0	0	2.8	2.1	-2.4	5.8
2006	12	14	0	0	0	4.2	1.6	-3.7	5.7
2006	12	15	0	0	0	3.9	2.1	-3.1	5.7
2006	12	16	0	0	0	-1.9	-2.4	-9.3	6.4
2006	12	17	0	0	0	-8.1	-10.1	-12.5	6.1
2006	12	18	0	0	0	-10.5	-12.4	-13	5.9
2006	12	19	0	0	0	-9.9	-10.3	-11.9	12.5
2006	12	20	0	0	0	-8.6	-11.7	-11.1	15.6
2006	12	21	0	0	0	-7.4	-8.7	-6.7	17.6
2006	12	22	0	0	0	-4.5	-6.2	-6.3	20.9
2006	12	23	0	0	0	-4.8	-6.6	-7.1	14.1
2006	12	24	0	0	0	-0.8	-4.8	-7	9
2006	12	25	0	0	0	0.9	-3.1	-4.4	10.7
2006	12	26	0	0	0	1.2	-0.4	-8.3	8.3
2006	12	27	0	0	0	1.3	0.8	-2.5	8.6
2006	12	28	0	0	0	0.7	-0.7	-7.7	19.3
2006	12	29	0	0	0	-2.7	-10.6	-19.6	17.9
2006	12	30	0	0	0	-5.4	-8.3	-15.5	11.2
2006	12	31	0	0	0	-6	-7	-13.8	9.8
2007	1	1	0	0	0	-6	-5.4	-11.2	9.7
2007	1	2	0	0	0	-0.2	-0.2	-3.5	9.8
2007	1	3	0	0	0	5.2	3.3	-0.6	11.9
2007	1	4	0	0	0	1.4	1.2	-3.8	12.9
2007	1	5	0	0	0	-1.8	-2.6	-8.7	16.8
2007	1	6	0	0	0	-0.9	-0.6	-6.9	21.5
2007	1	7	0	0	0	-1.4	-1.9	-9	15.9
2007	1	8	0	0	0	4	2.1	-7.1	13.2
2007	1	9	0	0	0	1.9	-1.1	-6.9	13.7
2007	1	10	0	0	0	1.9	1.3	-6.5	13.1
2007	1	11	0	0	0	-9.7	-11.2	-20.6	13.9
2007	1	12	0	0	0	-16.3	-17.3	-32.8	11.8
2007	1	13	0	0	0	-16.1	-17.5	-26.3	10.6
2007	1	14	0	0	0	-12.7	-14.8	-20.2	9.7
2007	1	15	0	0	0	-13.9	-12.7	-16.7	10.2
2007	1	16	0	0	0	-11.9	-14	-16.1	9.2
2007	1	17	0	0	0	-9.1	-8.2	-11.2	10.2
2007	1	18	0	0	0	-6.3	-9.1	-13.6	9.9
2007	1	19	0	0	0	-2.8	-3.9	-7.8	10
2007	1	20	0	0	0	-0.3	-0.8	-4.2	10.3
2007	1	21	0	0	0	-1.7	-5.9	-12.3	10.1
2007	1	22	0	0	0	-0.3	-2.9	-7.8	12
2007	1	23	0	0	0	2.1	0.1	-2.3	12.5
2007	1	24	0	0	0	1.4	-0.3	-0.3	13.2
2007	1	25	0	0	0	-2	-1.9	-3.9	13.2
2007	1	26	0	0	0	-1.9	-3	-4.8	13.8
2007	1	27	0	0	0	-2.3	-6.7	-11.4	13.2
2007	1	28	0	0	0	-5.1	-9.3	-10.1	13.8
2007	1	29	0	0	0	-6.7	-8.4	-9.8	14
2007	1	30	0	0	0	-4.9	-12.3	-13.1	15.6
2007	1	31	0	0	0	-5.7	-9.4	-10	16.1
2007	2	1	0	0	0	-5.9	-8.8	-10.6	15.4
2007	2	2	0	0	0	-8.3	-9.5	-13.4	15.1
2007	2	3	0	0	0	-9.4	-9.8	-12.3	17.2
2007	2	4	0	0	0	-1.7	-5.7	-8.3	16.6
2007	2	5	0	0	0	2.1	-0.2	-2.7	16.4
2007	2	6	0	0	0	2.1	-0.9	-1.1	16.4
2007	2	7	0	0	0	0.4	0.9	-6.3	17.3
2007	2	8	0	0	0	2.1	0.4	-9.7	18.8
2007	2	9	0	0	0	1.9	-0.7	-11.1	21.7
2007	2	10	0	0	0	1.7	0.2	-6.3	23.4
2007	2	11	0	0	0	1.4	-0.4	-4.6	22.3
2007	2	12	0	0	0	0.4	-5.9	-14.2	19.9
2007	2	13	0	0	0	-1.9	-6.4	-14	20.1
2007	2	14	0	0	0	0.4	-4.1	-8.9	24.2
2007	2	15	0	0	0	1.7	-0.8	-3.7	25.9
2007	2	16	0	0	0	5.8	4.4	-2.3	23.7
2007	2	17	0	0	0	4.6	1.7	-2.5	21.8
2007	2	18	0	0	0	3.2	3	-0.7	20.2
2007	2	19	0	0	0	0.7	0.2	-5.4	20.2
2007	2	20	0	0	0	4.9	2.1	-2.6	20
2007	2	21	0	0	0	0.3	-1.3	-6.7	20
2007	2	22	0	0	0	0.7	-2.8	-9.3	20.6
2007	2	23	0	0	0	1.6	-1.2	-6.4	21.1
2007	2	24	0	0	0	-2.1	-3.4	-7.3	21.7
2007	2	25	0	0	0	2.5	-0.6	-5.6	22.3
2007	2	26	0	0	0	0.7	0.3	-6.4	21.5
2007	2	27	0	0	0	-2.3	-4.6	-9.8	22.1
2007	2	28	0	0	0	-1.3	-2.6	-14.7	20.2
2007	3	1	0	0	0	-2.6	-4.4	-7.7	18.8
2007	3	2	0	0	0	-3.9	-6.2	-11.1	20.1
2007	3	3	0	0	0	-1.4	-5.4	-7.2	21.2
2007	3	4	0	0	0	3.7	0.3	-2.3	19.7
2007	3	5	0	0	0	4.6	1.4	-0.1	19.1
2007	3	6	0	0	0	7.2	3	-0.1	16.9
2007	3	7	0	0	0	4.7	1.6	0	17.8
2007	3	8	0	0	0	6.5	4.3	-0.6	15.6
2007	3	9	0	0	0	4.2	3.3	-2	16.7
2007	3	10	0	0	0	4.9	2.3	-0.8	20.1
2007	3	11	0	0	0	9.1	5.3	1.3	22.3
2007	3	12	0	0	0	12	11.7	6	22.4
2007	3	13	0	0	0	9.5	8.1	-0.5	22.1
2007	3	14	0	0	0	6.2	2.1	-5.7	21.4
2007	3	15	0	0	0	3.4	-0.1	-11.1	21.9
2007	3	16	0	0	0	7.2	2.5	-2.5	22.3
2007	3	17	0	0	0	7.5	1.6	0	22.8
2007	3	18	0	0	0	11.2	9.5	2.7	22.9
2007	3	19	0	0	0	7.2	5.8	1.8	21.4
2007	3	20	0	0	0	7.6	6.8	1.9	20.7
2007	3	21	0	0	0	3.6	2.2	-3.7	21.1
2007	3	22	0	0	0	3.7	3.8	-2	21.3
2007	3	23	0	0	0	8.4	6.7	0.5	21.6
2007	3	24	0	0	0	9.2	8.7	2.8	20.2
2007	3	25	0	0	0	10.1	9.7	3.6	20.3
2007	3	26	0	0	0	4.4	3.9	-0.7	20.9
2007	3	27	0	0	0	6.8	5.4	-0.4	20.6
2007	3	28	0	0	0	5	5.1	-0.8	19.6
2007	3	29	0	0	0	4.4	2.6	-2.8	21
2007	3	30	0	0	0	3.6	3.1	-2.8	20.4
2007	3	31	0	0	0	6.7	4.2	1.4	21.4
2007	4	1	0	0	0	7.6	5.8	-0.2	21.8
2007	4	2	0	0	0	4	0.4	-5.7	22.1
2007	4	3	0	0	0	0.9	0.7	-7.8	22.2
2007	4	4	0	0	0	2.8	1.7	-6.2	22.3
2007	4	5	0	0	0	6.3	4.3	-5.2	20.5
2007	4	6	0	0	0	7.9	5.6	-4.3	19.8
2007	4	7	0	0	0	8.2	6.6	-1.5	21.5
2007	4	8	0	0	0	9.1	7	1.3	19.1
2007	4	9	0	0	0	9.4	7.4	3.1	18.8
2007	4	10	0	0	0	4.9	4.7	-0.4	20.7
2007	4	11	0	0	0	4.3	3.2	-0.7	20.2
2007	4	12	0	0	0	3.2	4.5	-0.7	20.9
2007	4	13	0	0	0	5.6	4.1	-1.1	21.9
2007	4	14	0	0	0	9.4	9.2	1.8	22.3
2007	4	15	0	0	0	9.8	8.2	1.8	21.7
2007	4	16	0	0	0	5.4	3.9	0.9	23.1
2007	4	17	0	0	0	10.2	8.8	1.3	22.8
2007	4	18	0	0	0	4.6	5.3	0.6	22.6
2007	4	19	0	0	0	4.3	2.9	0.1	22.7
2007	4	20	0	0	0	2.6	4.7	0.4	23.2
2007	4	21	0	0	0	4.7	3.9	-1	22.9
2007	4	22	0	0	0	10.4	7.9	1.9	23.9
2007	4	23	0	0	0	12.6	10.5	3.5	23.3
2007	4	24	0	0	0	11.3	9.6	5.2	23.1
2007	4	25	0	0	0	9.3	8.6	4.7	23
2007	4	26	0	0	0	10.3	9.3	3.3	22.8
2007	4	27	0	0	0	11	11.3	3.9	22.6
2007	4	28	0	0	0	13.9	11.5	6.5	21.2
2007	4	29	0	0	0	13.9	10.8	4.8	20.3
2007	4	30	0	0	0	13.9	10.7	2.9	23.8
2007	5	1	0	0	0	14.2	12.9	4.8	23.6
2007	5	2	0	0	0	16.5	13.9	4.7	22.6
2007	5	3	0	0	0	6.1	3.3	4	22.2
2007	5	4	0	0	0	3.1	4.3	0.6	23.1
2007	5	5	0	0	0	5.6	6.4	1.6	25.2
2007	5	6	0	0	0	9.3	7.2	3.3	22.3
2007	5	7	0	0	0	13.2	11.7	7.3	20.9
2007	5	8	0	0	0	15.6	13.1	9.9	21.8
2007	5	9	0	0	0	18.5	17.9	9.8	22.7
2007	5	10	0	0	0	16.2	13.6	7.4	22.3
2007	5	11	0	0	0	15.1	13.9	8.5	21.8
2007	5	12	0	0	0	16.7	14.7	10	21.1
2007	5	13	0	0	0	15.3	13.4	8	20.4
2007	5	14	0	0	0	11.4	9.1	5.1	20.2
2007	5	15	0	0	0	12.1	11.2	7.6	19.9
2007	5	16	0	0	0	15.9	13.6	5.5	20.5
2007	5	17	0	0	0	19.1	16.7	12	18.8
2007	5	18	0	0	0	20.1	16.7	11.6	17.7
2007	5	19	0	0	0	16.8	13.9	9.2	18.4
2007	5	20	0	0	0	12.7	10.9	4.6	18.7
2007	5	21	0	0	0	7.8	8.7	3.6	20
2007	5	22	0	0	0	6.4	10.4	3.5	19.7
